Bahnhof               | id 
Planegg Richard-Strauss-Straße | de:09184:2941
Planegg Richard-Wagner-Straße | de:09184:2579
Planegg Rudolfstraße | de:09184:2721
Planegg Ruffiniallee | de:09184:2581
Planegg Schulangerweg | de:09184:2552
Planegg Steinkirchen | de:09184:2553
Planegg Tandlerschlucht | de:09184:2554
Planegg Thürheimstraße | de:09184:2583
Planegg Zweigstraße | de:09184:2578
Pleitmannswang Pleitmannswang | de:09179:5920
Pliening Finsinger Au | de:09175:4283
Pliening Herdweg | de:09175:3958
Pliening Kirche | de:09175:5016
Pliening Ludwigstraße | de:09175:3956
Pliening Raiffeisenstraße | de:09175:4028
Pliening Schule | de:09175:4023
Pliening Weidachweg 56 | de:09175:4326
Plixenried Plixenried | de:09174:7127
Pöcking Abzw. Lindenberg Siedlung | de:09188:5599
Pöcking Altes Rathaus | de:09188:5598
Pöcking Birkenstraße | de:09188:5506
Pöcking Enzianweg | de:09188:5597
Pöcking Parkstraße | de:09188:5595
Pöcking Piusweg | de:09188:5593
Poigern Poigern | de:09179:6282
Poing (Kr EBE) Anzinger Straße | de:09175:4254
Poing (Kr EBE) Asternweg | de:09175:4007
Poing (Kr EBE) Bahnhofstraße | de:09175:4031
Poing (Kr EBE) Bergfeldsee | de:09175:4284
Poing (Kr EBE) Birkenallee | de:09175:5011
Poing (Kr EBE) Blumenstraße | de:09175:4039
Poing (Kr EBE) Böhmerwaldstraße | de:09175:4017
Poing (Kr EBE) Claudiusstraße | de:09175:5026
Poing (Kr EBE) Gebrüder-Grimm-Straße | de:09175:4281
Poing (Kr EBE) Kampenwandstraße | de:09175:5006
Poing (Kr EBE) Margeritenstraße | de:09175:4011
Poing (Kr EBE) Mitterfeldring | de:09175:4265
Poing (Kr EBE) Parksiedlung | de:09175:5008
Poing (Kr EBE) Poing Bf. Nord | de:09175:4025
Poing (Kr EBE) Poing Bf. Süd | de:09175:3951
Poing (Kr EBE) Poing | de:09175:3960
Poing (Kr EBE) Poing West | de:09175:4266
Poing (Kr EBE) Polizei | de:09175:4005
Poing (Kr EBE) Rathaus Süd | de:09175:5007
Poing (Kr EBE) Rosenstraße | de:09175:4036
Poing (Kr EBE) Salamanderstraße | de:09175:4021
Poing (Kr EBE) Schulzentrum | de:09175:4288
Poing (Kr EBE) Schwabener Straße | de:09175:5014
Poing (Kr EBE) Siemensallee | de:09175:4035
Poing (Kr EBE) Stahlgruber | de:09175:5009
Poing (Kr EBE) Stahlgrubersiedlung | de:09175:4022
Poing (Kr EBE) Wallbergstraße | de:09175:5012
Poing (Kr EBE) Westring | de:09175:4289
Polzing (Obb.) Polzing | de:09177:3632
Pörsdorf (Aßling) Pörsdorf, Abzw. | de:09175:4129
Possenhofen Possenhofen | de:09188:5460
Possenhofen Possenhofen (Schiff) | de:09188:9923
Possenhofen Schloßberg | de:09188:5585
Pottenau Pottenau | de:09177:3406
Potzham Bergstraße | de:09184:2325
Potzham Hochstraße | de:09184:2343
Potzham Karwendelstraße | de:09184:2441
Potzham Tölzer Straße | de:09184:2440
Potzham Wallbergstraße | de:09184:2329
Potzham Wettersteinstraße | de:09184:2327
Preinersdorf (Kr Pfaffenhofen) Preinersdorf | de:09186:8428
Preisendorf Preisendorf, Ort | de:09177:3393
Pretzen Nußbaumstraße | de:09177:3381
Pretzen St.-Georg-Straße | de:09177:3379
Priel (Gammelsdorf) Priel (FS) | de:09178:3787
Priel (Jetzendorf) Aichacher Straße | de:09186:8969
Priel (Jetzendorf) Feuerwehrhaus | de:09186:8153
Priel (Jetzendorf) Lagerhaus | de:09186:8970
Priel (Jetzendorf) Schrobenhauser Str. 1 | de:09186:8710
Priel (Lauterbach) Kreisstraße | de:09174:6828
Prittlbach Dorfstraße | de:09174:7278
Prittlbach Maibaum | de:09174:7276
Prittlbach Prittlbach, Abzw. | de:09174:7272
Puch (b Fürstenfeldbruck) Fürstenfelder Weg | de:09179:6287
Puch (b Fürstenfeldbruck) Kaisersäule | de:09179:6290
Puchen (Obb.) Puchen (Gde. Gaißach) | de:09173:9623
Puchheim Bahnhof Alpenstraße | de:09179:6503
Puchheim Bahnhof Am Mühlstetter Graben | de:09179:6521
Puchheim Bahnhof Bäumlstraße | de:09179:6104
Puchheim Bahnhof Benzstraße | de:09179:6514
Puchheim Bahnhof Birkenstraße | de:09179:6102
Puchheim Bahnhof Boschstraße | de:09179:6539
Puchheim Bahnhof Bürgermeister-Ertl-Straße | de:09179:6507
Puchheim Bahnhof Dieselstraße | de:09179:6125
Puchheim Bahnhof Dornierstraße | de:09179:6515
Puchheim Bahnhof Edelweißstraße / PUC | de:09179:6508
Puchheim Bahnhof Friedenstraße | de:09179:6112
Puchheim Bahnhof Friedhof Schopflach | de:09179:6504
Puchheim Bahnhof Heussstraße | de:09179:6501
Puchheim Bahnhof Lagerstraße | de:09179:6108
Puchheim Bahnhof Laurenzerweg | de:09179:6512
Puchheim Bahnhof Lilienthalstraße | de:09179:6513
Puchheim Bahnhof Lußstraße | de:09179:6796
Puchheim Bahnhof Nordendstraße | de:09179:6106
Puchheim Bahnhof Obere Lagerstraße | de:09179:6792
Puchheim Bahnhof Puchheim Bf. Nord | de:09179:6101
Puchheim Bahnhof Puchheim Bf. Süd | de:09179:6103
Puchheim Bahnhof Puchheim | de:09179:6170
Puchheim Bahnhof Sportzentrum | de:09179:6599
Puchheim Bahnhof Veilchenstraße | de:09179:6505
Puchheim Bahnhof Weiherstraße | de:09179:6523
Puchheim Bahnhof Zugspitzstraße | de:09179:5782
Puchheim Bahnhof Zweigstraße | de:09179:6506
Puchheim Ort Eichenauer Straße | de:09179:6516
Puchheim Ort Kirche | de:09179:6510
Puchheim Ort Kriegerdenkmal | de:09179:6372
Puchheim Ort Lohfeldstraße | de:09179:6374
Puchheim Ort Maibaum | de:09179:6509
Puchheim Ort Mitterlängstraße | de:09179:6373
Puchheim Ort Schwarzäckerstraße | de:09179:6517
Puchheim Ort Vogelsangstraße | de:09179:6502
Puchschlagen Puchschlagen | de:09174:6863
Pullach (im Isartal) Birkenallee | de:09184:2900
Pullach (im Isartal) Franz-Höllriegel-Straße | de:09184:2523
Pullach (im Isartal) Freizeitbad | de:09184:2517
Pullach (im Isartal) Gartenstr./Rathaus | de:09184:2521
Pullach (im Isartal) Gymnasium | de:09184:2511
Pullach (im Isartal) Hans-Keis-Straße | de:09184:2516
Pullach (im Isartal) Jaiserstraße | de:09184:2525
Pullach (im Isartal) Jakobusplatz | de:09184:2508
Pullach (im Isartal) Metzstraße | de:09184:2518
Pullach (im Isartal) Mozartstraße | de:09184:2527
Pullach (im Isartal) P.-Rupert-Mayer-Straße | de:09184:2522
Pullach (im Isartal) Pullach | de:09184:2520
Pullach (im Isartal) Römerstraße | de:09184:2526
Pullach (im Isartal) Saarlandstraße | de:09184:2486
Pullach (im Isartal) Tannenstraße | de:09184:2528
Pullenhofen Pullenhofen | de:09175:4163
Pullhausen Pullhausen, Abzw. | de:09174:6886
Pulling (Freising) Am Schulweg | de:09178:9718
Pulling (Freising) Bahnhof (Badgasse) | de:09178:9720
Pulling (Freising) Bahnhof Bahnstraße | de:09178:9719
Pulling (Freising) Pulling | de:09178:2670
Pulling (Freising) Sommerstraße | de:09178:9717
Puppling Puppling | de:09173:4838
Purfing Purfing | de:09175:3975
Purk (Obb.) Purk | de:09179:6422
Purtlhof Purtlhof | de:09174:7292
Puttenhausen (Ndb.) Am Sportgelände | de:09273:843
Puttenhausen (Ndb.) Ziegelei | de:09273:842
Putzbrunn Birkenweg | de:09184:2180
Putzbrunn Brennerei | de:09184:2287
Putzbrunn Eichenstraße | de:09184:2178
Putzbrunn Grasbrunner Straße | de:09184:2295
Putzbrunn Hohenbrunner Straße | de:09184:2289
Putzbrunn Isarweg | de:09184:2291
Putzbrunn Kirchenzentrum | de:09184:2176
Putzbrunn Michael-Haslbeck-Straße | de:09184:2172
Putzbrunn Neubiberger Straße | de:09184:2256
Putzbrunn Seemannsiedlung | de:09184:2265
Putzbrunn Solalindenstraße | de:09184:2267
Putzbrunn Waldkolonie | de:09184:2288
Putzbrunn Waldpark | de:09184:2285
Putzbrunn Wernher-von-Braun-Straße | de:09184:2174
Pyramoos Pyramoos | de:09177:3466
Quarzbichl Quarzbichl | de:09173:4805
Radenzhofen Radenzhofen | de:09174:7149
Rainbach (Obb.) Rainbachbrücke | de:09183:80792
Rain (Bad Tölz) Rain (Bad Tölz) | de:09173:9364
Rain (Haag/Obb.) Rain (Haag) | de:09183:80642
Rametsried Rametsried | de:09174:7952
Ramperting Ramperting | de:09177:3605
Ramsau (Dorfen) Furth bei Ramsau, B12 | de:09183:7758
Ramsau (Dorfen) Ramsau, B12 | de:09183:7751
Ramsau (Dorfen) Schule | de:09183:80848
Ramsau (Edling) Ramsau Felling | de:09187:41566
Randelsried Randelsried | de:09174:7198
Ranetsham Ranetsham | de:09183:2765
Ranoldsberg Ranoldsberg | de:09183:6693
Rapperzell Rapperzell | de:09771:2511
Rappoltskirchen Rappoltskirchen, Abzw. | de:09177:3566
Ratzing (Kr Erding) Ratzing, Abzw. | de:09177:3765
Rauchenberg (Aying) Rauchenberg | de:09184:4404
Rehbach (Gammelsdorf) Rehbach | de:09178:3781
Reichenkirchen Reichenkirchen | de:09177:3380
Reichersdorf (Kr Freising) Reichersdorf, Abzw. | de:09178:3771
Reichertshausen (Au) Reichertshausen | de:09178:3033
Reichertshausen (Ilm) Abzw. Ilmberg | de:09186:8146
Reichertshausen (Ilm) Raiffeisenbank | de:09186:8142
Reichertshausen (Ilm) Reichertshausen (Ilm) | de:09186:8141
Reichertshausen (Ilm) Schule | de:09186:8144
Reichertshausen (Kr Dachau) Reichertshausen (Kr Dachau) | de:09174:7204
Reichertsheim Reichertsheim, B12 | de:09183:6722
Reichertsheim Reichertsheim, Ort | de:09183:6955
Reichgreißl Reichgreißl | de:09183:6545
Reimering Reimering, Abzw. | de:09177:3578
Reinting Reinting | de:09177:3603
Reipertshofen Reipertshofen | de:09174:7290
Reisach (Wasserburg) Reisach Abzw | de:09187:66673
Reisen (Eitting) Reisen | de:09177:3754
Reisgang Reisgang | de:09186:8135
Reißen (Obb.) Reißen | de:09178:3868
Reithofen Reithofen | de:09177:3350
Reitmehring Abzw. Ahornstraße | de:09187:42052
Reitmehring Firma Meggle | de:09187:42053
Reitmehring Reitmehring, Grundschule | de:09187:46843
Rettenbach (Kr Dachau) Rettenbach | de:09174:7228
Rettenbach/Pfaffing Rettenbach | de:09187:43622
Riding Riding | de:09177:3386
Ried (Ammersee) Schloß Ried | de:09188:5422
Riedbach (Obb.) Riedbach (Obb.) | de:09183:6690
Ried (b Mering) Abzw. Baindlkirch | de:09771:1172
Ried (b Mering) Ried, Ort | de:09771:1171
Ried (Bruckmühl) Ried | de:09187:41279
Ried (b Webling) Ried | de:09174:6876
Riedenzhofen Riedenzhofen | de:09174:7360
Riederau (Ammersee) Riederau (Schiff) | de:09181:606
Riedern (Obb.) Riedern | de:09186:8519
Riedhof (Egling) Riedhof | de:09173:4840
Riedhof (Gemeinde Ried) Riedhof | de:09771:1178
Ried (Indersdorf) Ried, Nord | de:09174:6944
Ried (Indersdorf) Ried, Süd | de:09174:6954
Riemerling Altenheim | de:09184:2388
Riemerling Appeltwiese | de:09184:2241
Riemerling Otto-Hahn-Straße | de:09184:2243
Riemerling Rudolf-Diesel-Straße | de:09184:2244
Riemerling Theodor-Heuss-Straße | de:09184:2286
Ringelsdorf (Kr Erding) Ringelsdorf | de:09177:3696
Röckersberg Röckersberg, Abzw. | de:09174:6932
Röckersberg Röckersberg | de:09174:7121
Roggendorf (Obb.) Roggendorf | de:09178:3130
Röhrmoos (Kr Dachau) Inzemooser Straße | de:09174:7351
Röhrmoos (Kr Dachau) Maibaum | de:09174:7364
Röhrmoos (Kr Dachau) Röhrmoos | de:09174:6820
Röhrmoos (Kr Dachau) Schule | de:09174:7361
Römertshofen Römertshofen | de:09179:6423
Roßbach (Odelzhausen) Roßbach | de:09174:7110
Roßhart Roßhart | de:09187:41428
Roßwies Gasthaus Walgerfranz | de:09173:4976
Roßwies Roßwies | de:09173:4974
Rothenfeld Rothenfeld | de:09188:5398
Rothmühle (Königsdorf) Rothmühle | de:09173:4919
Rothmühle (Mainburg) Rothmühle, Abzw. Staatsstr. | de:09273:401
Rott am Inn Am Priel | de:09187:90300
Rott am Inn Bräustüberl | de:09187:41914
Rott am Inn Fa. ALPMA | de:09187:41913
Rott am Inn Marktplatz | de:09187:90302
Rott am Inn Pfarrer-Freiberger-Str. | de:09187:90303
Rottbach Abzw. Deisenhofen | de:09179:6173
Rottbach Rottbach | de:09179:6174
Rottenfuß Gewerbepark | de:09179:6183
Rottenfuß Rottenfuß | de:09179:6280
Rudelzhausen Abzw. Grünberg | de:09178:3227
Rudelzhausen Abzw. Siedlung | de:09178:2986
Rudelzhausen Lindenstraße | de:09178:2987
Rudelzhausen Pfarrhof | de:09178:2988
Rudelzhofen Rudelzhofen | de:09174:7370
Rudering Kesselseestraße Abzw. B304 | de:09187:47093
Rudering Steppach / Rudering Abzw. | de:09187:41595
Rudertshausen Rudertshausen | de:09178:3148
Ruhensdorf Ruhensdorf, Abzw. | de:09175:4181
Ruhensdorf Ruhensdorf | de:09175:4295
Ruhpalzing Ruhpalzing | de:09178:3096
Rumeltshausen Rumeltshausen | de:09174:6891
Ruppertskirchen (Obb.) Ruppertskirchen, Abzw. | de:09174:7111
Ruppertszell Ruppertszell | de:09771:2509
Ruprechtsberg (Ndb.) Ruprechtsberg | de:09274:3722
Sachsenhausen (Egling) Sachsenhausen | de:09173:4862
Salmannsbichl Salmannsbichl | de:09183:6721
Salmannskirchen Salmannskirchen | de:09177:3610
Salmdorf Kirche | de:09184:2147
Salmdorf Siedlung | de:09184:2213
Sandelzhausen Äußere Landshuter Straße/Abzw. Am Breite | de:09273:838
Sandelzhausen Äußere Landshuter Straße/Abzw. Schulstr. | de:09273:3143
Sandelzhausen Äußere Landshuter Straße | de:09273:3144
Sandelzhausen Gewerbegebiet Auhof | de:09273:81816
Sandelzhausen Sandelzhausen, Schule | de:09273:839
Sankt Christoph Sankt Christoph | de:09175:4305
Sankt Heinrich Sankt Heinrich | de:09173:4825
Sankt Koloman (Kr Erding) St. Koloman | de:09177:3260
Sankt Ottilien Ottilien, Schule | de:09181:1803
Sankt Ottilien Parkplatz St Ottilien | de:09181:1809
Sankt Ottilien St. Ottilien | de:09181:504
Sankt Wolfgang (Kr Erding) St. Wolfgang | de:09177:3668
Sappenberg Abzw. Sappenberg | de:09186:8529
Sauerlach Keltenstraße | de:09184:2423
Sauerlach Kirche | de:09184:2424
Sauerlach Ludwig-Bölkow-Straße | de:09184:9303
Sauerlach Martinstraße | de:09184:2411
Sauerlach Mühlweg | de:09184:9304
Sauerlach Otterloher Straße | de:09184:2361
Sauerlach Robert-Bosch-Straße | de:09184:9302
Sauerlach Rudolf-Diesel-Ring | de:09184:9301
Sauerlach Sauerlach | de:09184:2350
Sauerlach Schule | de:09184:2404
Sauerlach Waldsiedlung | de:09184:2410
Schachach Abzw. Schachach | de:09186:8897
Schachtelberg Schachtelberg | de:09177:3804
Schachtmühle Schachtmühle, Abzw. | de:09177:3404
Schäftlarn Schäftlarn, Kloster | de:09184:2563
Schaftlding Schaftlding | de:09177:3638
Schalkofen Schalkofen | de:09173:4888
Schalldorf (Obb.) Kapelle | de:09175:4148
Schalldorf (Obb.) Schalldorf West | de:09175:4258
Schatz Schatz, Abzw. | de:09178:2957
Scheideck (Dorfen) Scheideck, Abzw. | de:09177:3760
Scheideck (Dorfen) Straßer | de:09177:4346
Schelchenvils Schelchenvils | de:09177:3559
Schernbuch Schernbuch | de:09178:2826
Schiltberg Haus-Nr. 62 | de:09771:2506
Schiltberg Schiltberg, Post | de:09771:2510
Schlacht (Kr EBE) Schlacht | de:09175:4226
Schlagenhofen Am Wörthsee | de:09188:5495
Schlagenhofen Schlagenhofen, Ort | de:09188:5494
Schlag (Oberpframmern) Schlag | de:09175:2276
Schlipps Schlipps | de:09178:2671
Schloßberg (Altomünster) Schloßberg | de:09174:7951
Schlosserberg Schlosserberg | de:09187:41802
Schluttenberg Schluttenberg, Abzw. | de:09174:6925
Schmarnzell Schmarnzell | de:09174:7202
Schmidham (Valley) Schmidham Abzw. | de:09182:43440
Schmitten (Seeshaupt) Schmitten Abzw. | de:09190:41548
Schnaitt (Kr Rosenheim) Schnaitt | de:09187:60005
Schnaitt (Kr TÖL) Schnaitt | de:09173:9367
Schoberstätt Schoberstätt | de:09183:6724
Schönberg (Markt Indersdorf) Schönberg | de:09174:7293
Schönbichl (Obb.) Schönbichl | de:09178:2693
Schönbrunn (Kr Dachau) Schönbrunn | de:09174:7328
Schönbrunn (Kr Erding) Schönbrunn (Kr ED) | de:09177:9688
Schöngeising Ahornstraße | de:09179:6417
Schöngeising Bahnhofstraße | de:09179:6441
Schöngeising E-Werk | de:09179:6439
Schöngeising Feuerwehr | de:09179:6415
Schöngeising Jexhof | de:09179:6421
Schöngeising Orlando-di-Lasso-Straße | de:09179:5801
Schöngeising Rothschwaiger Straße | de:09179:6435
Schöngeising Schöngeising | de:09179:6210
Schönmühl Schönmühl | de:09190:41486
Schönrain Feuerwehrhaus | de:09173:4933
Schönrain Wolfsgrube | de:09173:4931
Schorn (Starnberg) Schorn | de:09188:5444
Schranken Schranken | de:09183:80643
Schröding (Kirchberg) Schröding | de:09177:3548
Schröding (Kirchberg) Schröding, Schule | de:09177:3563
Schützen (Steinhöring) Schützen | de:09175:4320
Schwaberwegen Fichtenstraße | de:09175:3982
Schwaberwegen Lindenstraße | de:09175:3983
Schwabhausen (b DAH) Arnbacher Straße | de:09174:6859
Schwabhausen (b DAH) Augsburger Straße | de:09174:6894
Schwabhausen (b DAH) Münchner Straße | de:09174:6892
Schwabhausen (b DAH) Schwabhausen | de:09174:6880
Schwaiba Schwaiba | de:09178:3060
Schwaigerloh Schwaigerloh | de:09177:3504
Schwaigermoos Schwaigermoos | de:09177:3506
Schwaig (Eurasburg) Schwaig, Abzw. | de:09173:4855
Schwaighofen (Kr TÖL) Schwaighofen | de:09173:4932
Schwaig (Kr Erding) Am Sportplatz | de:09177:3502
Schwaig (Kr Erding) Eichenstraße | de:09177:3497
Schwaig (Kr Erding) Freisinger Straße 18 | de:09177:3505
Schwaig (Kr Erding) Freisinger Straße 19 | de:09177:3503
Schwaig (Kr Erding) Hochstraße | de:09177:3498
Schwaig (Kr Erding) Mitte | de:09177:3499
Schwaig (Kr Erding) Schwaig, Nord | de:09177:3501
Schwaig (Wackersberg) Schwaig (Bad Tölz) | de:09173:4940
Schwarzenberg (Kr Erding) Schwarzenberg | de:09177:149
Schweitenkirchen Schweitenkirchen, Rathaus | de:09186:8427
Schweitenkirchen Sportplatz | de:09186:8438
Schwindkirchen Schwindkirchen | de:09177:9674
Seefeld (Obb.) Birkenallee | de:09188:5676
Seefeld (Obb.) Hubertusstraße | de:09188:5520
Seefeld (Obb.) Krankenhaus | de:09188:5518
Seefeld (Obb.) Schloss Seefeld | de:09188:5349
Seefeld (Obb.) Seefeld-Hechendorf | de:09188:5400
Seeheim (Münsing) Seeheim, Abzw. | de:09173:4828
Seemühle (Dorfen) Seemühle | de:09177:9679
Seeshaupt Bad Lido | de:09190:90131
Seeshaupt Seeshaupt | de:09190:41534
Seeshaupt Seeshaupt (Schiff) | de:09190:9927
Seeshaupt Seeshaupt, Schule | de:09190:41542
Seeshaupt Waldweg | de:09190:49068
Senkenschlag Senkenschlag, Ost | de:09174:7297
Senkenschlag Senkenschlag, West | de:09174:7299
Sensau Sensau | de:09175:4290
Seysdorf Seysdorf | de:09178:3138
Sibichhausen Sibichhausen | de:09188:5466
Sickenhausen Sickenhausen, Abzw. | de:09178:3186
Sickenhausen Sickenhausen | de:09178:3195
Siebenecken Siebenecken | de:09186:8424
Siechendorf Siechendorf | de:09178:3118
Siegertshofen (Egling) Siegertshofen | de:09173:4890
Sigmertshausen Sigmertshausen | de:09174:7350
Sillading Sillading | de:09177:3822
Sillertshausen Sillertshausen | de:09178:3134
Singenbach Singenbach | de:09186:8451
Singlding (Erding) Singlding (ED) | de:09177:3242
Singlding (Fraunberg) Singlding (Fraunberg) | de:09177:3241
Sinkenbach Sinkenbach | de:09183:80656
Sinzing (Kr Erding) Sinzing | de:09177:3661
Sirchenried Sirchenried | de:09771:1173
Sittenbach Maibaum | de:09174:7114
Sittenbach Nelkenweg | de:09174:7132
Sixthaselbach Sixthaselbach | de:09178:2929
Sixtnitgern Sixtnitgern | de:09174:7112
Söcking (Kr Starnberg) Auersberg | de:09188:5635
Söcking (Kr Starnberg) Bründlwiese | de:09188:5388
Söcking (Kr Starnberg) Cappius | de:09188:5556
Söcking (Kr Starnberg) Esterbergstraße | de:09188:5558
Söcking (Kr Starnberg) Georg-Bader-Weg | de:09188:5387
Söcking (Kr Starnberg) Kreissparkasse | de:09188:5564
Söcking (Kr Starnberg) Max-Josefs-Höhe | de:09188:5698
Söcking (Kr Starnberg) Riedesel-/Wankstraße | de:09188:5560
Söcking (Kr Starnberg) Rummelsberger Stift Söcking | de:09188:5562
Söcking (Kr Starnberg) Söcking, Grundschule | de:09188:5694
Söcking (Kr Starnberg) Söcking Mitte | de:09188:5386
Söcking (Kr Starnberg) Staatssiedlung | de:09188:5384
Söcking (Kr Starnberg) Watzmannstraße | de:09188:5697
Solalinden Am Hochstand | de:09184:2257
Solalinden Andreas-Wagner-Straße | de:09184:2255
Solching Solching | de:09177:3774
Sörzen Sörzen | de:09178:3090
Spiegel (Obb.) Spiegel | de:09173:4936
Spitzlbach Willgrub Abzw. | de:09274:81139
Sprinzenöd (Kr EBE) Sprinzenöd | de:09175:4306
Stachusried Stachusried, Abzw. | de:09174:7242
Stadel (Gars am Inn) Stadel | de:09183:6290
Stadelham Anw. Stepper | de:09174:7160
Stadelham Haus-Nr.12 | de:09174:7162
Stadl (Kr Erding) Stadl (Kr ED) | de:09177:5956
St. Alban (Hörgertshausen) St. Alban | de:09178:3238
Stallau Cafe Nirwana | de:09173:9356
Stammham (Kr Erding) Stammham | de:09177:3513
Stampfl (Kr Mühldorf) Stampfl | de:09183:6288
Stangenried Stangenried Ersatzhaltestelle | de:09174:7142
Stanzlöd Stanzlöd | de:09183:6292
Starnberg Agentur für Arbeit | de:09188:5530
Starnberg Am Schloßhölzl | de:09188:5574
Starnberg Bozener Straße | de:09188:5559
Starnberg Brunnangerhalle | de:09188:5546
Starnberg Egerer Straße | de:09188:5534
Starnberg Einbettl West | de:09188:5581
Starnberg Emslanderstraße | de:09188:5451
Starnberg Ernst-Heimeran-Weg | de:09188:5543
Starnberg Ferdinand-Maria-Grundschule | de:09188:5737
Starnberg Franziskusweg | de:09188:5575
Starnberg Friedenskirche | de:09188:5339
Starnberg Frühlingsgarten | de:09188:5382
Starnberg Gymnasium | de:09188:5577
Starnberg Heimgartenstraße | de:09188:5634
Starnberg Hofbuchetstraße | de:09188:5547
Starnberg Ina-Seidl-Weg | de:09188:5573
Starnberg Jahnstraße | de:09188:5540
Starnberg Kirchplatz | de:09188:5529
Starnberg Klinikum-MediCenter | de:09188:5532
Starnberg Klinikum Starnberg | de:09188:5531
Starnberg Landratsamt/Seebad | de:09188:5351
Starnberg Moosstraße | de:09188:5696
Starnberg Mühltal | de:09188:5533
Starnberg Museum Starnberger See | de:09188:5699
Starnberg Petersbrunn | de:09188:5583
Starnberg Pilotystraße | de:09188:5580
Starnberg Prinz-Karl-Straße | de:09188:5569
Starnberg Riedener Weg | de:09188:5548
Starnberg Rosenstraße | de:09188:5550
Starnberg Schießstättstraße | de:09188:5554
Starnberg Seewiesen | de:09188:5396
Starnberg Stadtmarkt | de:09188:5528
Starnberg Starnberg | de:09188:5450
Starnberg Starnberg Nord | de:09188:5490
Starnberg Starnberg (Schiff) | de:09188:9920
Starnberg Taubenhüll | de:09188:5596
Starnberg Tutzinger-Hof-Platz | de:09188:5538
Starnberg Waldschmidtstraße | de:09188:5342
Starnberg Waldspielplatz | de:09188:5541
Starnberg Wilhelmshöhenstraße | de:09188:5578
Starnberg Wittelsbacherstraße | de:09188:5549
Starzell Starzell, Abzw. | de:09177:3598
Starzell Starzell, Ort | de:09177:3601
Stauden (Haag/Obb.) Stauden | de:09183:80423
Staudham (Wasserburg) Staudham B 304 | de:09187:42056
Staudham (Wasserburg) Staudham Gewerbegebiet | de:09187:42054
Staudhausen (Kr Freising) Staudhausen, Abzw. | de:09178:3126
Steeg (Obb.) Steeg | de:09183:6600
Stefansberg (Maisach) Stefansberg | de:09179:6270
Stegen (Ammersee) Stegen | de:09188:5443
Stegen (Ammersee) Stegen (Schiff) | de:09188:9928
Steinbach (Gars am Inn) Steinbach (Gars am Inn) | de:09183:6257
Steinbach (Kr FFB) Steinbach | de:09179:6420
Steinbach (Mainburg) Steinbach, Kirche | de:09273:420
Steinbach (Wackersberg) Brücke | de:09173:9379
Steinbach (Wackersberg) Gewerbegebiet | de:09173:9380
Steinbach (Wackersberg) MAN | de:09173:9378
Steinebach (Wörthsee) Birkenweg | de:09188:5681
Steinebach (Wörthsee) Maistraße | de:09188:5502
Steinebach (Wörthsee) Seeleite | de:09188:5679
Steinebach (Wörthsee) Seestraße | de:09188:5501
Steinebach (Wörthsee) Steinebach | de:09188:5390
Steinebach (Wörthsee) St.-Martin-Kirche | de:09188:5505
Steinebach (Wörthsee) Taubenweg | de:09188:5680
Steingassen (Kr Erding) Steingassen | de:09177:3454
Steingau Steingau | de:09173:4954
Steinhart (Obb.) Steinhart | de:09187:41815
Steinhöring (Kr EBE) Abzw. Seeweg | de:09175:4183
Steinhöring (Kr EBE) Berger Straße | de:09175:4317
Steinhöring (Kr EBE) Gh. Post | de:09175:4182
Steinhöring (Kr EBE) Rathaus | de:09175:4318
Steinhöring (Kr EBE) Steinhöring | de:09175:8857
Steinkirchen (Aßling) Steinkirchen (Aßling) | de:09175:4128
Steinkirchen (Holzland) Steinkirchen (ED) | de:09177:3816
Steinkirchen (Kr Pfaffenhofen) Steinkirchen (Kr Pfaffenhofen) | de:09186:8968
Steinkirchen (Kr Pfaffenhofen) Volksbank | de:09186:8151
Steinsäge Ruh am Bach | de:09173:9349
Sterneck (Buchbach) Sterneck | de:09183:6594
Sterz (Obb.) Hofstätt/Sterz | de:09173:4803
Stetten (Schwabhausen) Dachauer Straße | de:09174:6888
Stetten (Schwabhausen) Feldstraße | de:09174:6889
Stetten (Schwabhausen) Kriegerdenkmal | de:09174:6989
Stilln Stilln | de:09183:80976
Stockach (Kr Dachau) Stockach | de:09174:7266
Stockdorf Baierplatz | de:09188:5648
Stockdorf Gautinger Straße | de:09188:5647
Stockdorf Harmsplatz | de:09188:5649
Stockdorf Max-Dingler-Straße | de:09188:5646
Stockdorf Stockdorf | de:09188:5420
Straßberg (Kr Erding) Straßberg | de:09177:9685
Straß (Dorfen) Straß (Dorfen) | de:09177:9693
Straßlach Frundsbergstraße | de:09184:2474
Straßlach Gewerbestraße | de:09184:2473
Straßlach Gh. Wildpark | de:09184:2476
Straßmaier Gh. Straßmeier | de:09183:80655
Straß (Maitenbeth) Straß (Maitenbeth) | de:09183:80652
Straß (Taufkirchen) Straß | de:09177:3783
Straußdorf Blumenstraße | de:09175:4106
Straußdorf Hauptstraße | de:09175:4253
Streitdorf (Obb.) Streitdorf | de:09186:2484
Strich (Obb.) Strich | de:09177:9681
Strobenried Strobenried | de:09186:8517
Strohhof (Ndb.) Abzw. Strohhof | de:09274:81870
Stumpfenbach Stumpfenbach | de:09174:6940
Stürzlham (Kr Mühldorf) Stürzlham | de:09183:80977
Sufferloh Sufferloh, Ortsmitte | de:09182:43248
Sulding Sulding, Abzw. | de:09177:3600
Sulding Sulding | de:09177:3587
